Ano;Programa;Identificador_Unico;Descricao;Unidade_Medida;Periodicidade;Base_Geografica;Fonte;Fórmula_Calculo;Valor_Referencia;Data_Referencia;Valor_Final_PPA;Valor_Previsto_no_Ano;Periodo_01;Periodo_02;Periodo_03;Periodo_04;Periodo_05;Periodo_06;Periodo_07;Periodo_08;Periodo_09;Periodo_10;Periodo_11;Periodo_12;Comentarios
2010;273;2878;Índice de Universalização de Energia Elétrica no Estado do Rio Grande do Norte;%;Anual;Estadual;MME;Relação entre a quantidade acumulada anualmente de unidades consumidoras ligadas e a meta física total, prevista para o meio rural do Estado;85.46;2006.0;0.0;0.0;100.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Não Informado
2010;273;2879;Índice de Universalização de Energia Elétrica no Estado de Sergipe;%;Anual;Estadual;MME;Relação entre a quantidade acumulada anualmente de unidades consumidoras ligadas e a meta física total, prevista para o meio rural do Estado;63.3;2006.0;0.0;0.0;99.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Não Informado
2010;273;2880;Índice de Universalização de Energia Elétrica no Estado do Acre;%;Anual;Estadual;MME;Relação entre a quantidade acumulada anualmente de unidades consumidoras ligadas e a meta física total, prevista para o meio rural do Estado;22.79;2006.0;0.0;0.0;74.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Não Informado
2010;273;2881;Indice de Universalização de Energia Elétrica no Estado do Amazonas;%;Anual;Estadual;MME;Relação entre a quantidade acumulada anualmente de unidades consumidoras ligadas e a meta física total, prevista para o meio rural do Estado;14.03;2006.0;0.0;0.0;76.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Não Informado
2010;273;2882;Índice de Universalização de Energia Elétrica no Estado do Amapá;%;Anual;Estadual;MME;Relação entre a quantidade acumulada anualmente de unidades consumidoras ligadas e a meta física total, prevista para o meio rural do Estado;0.0;0.0;0.0;0.0;15.46;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Não Informado
2010;273;2883;Indice de Universalização de Energia Elétrica no Estado do Pará;%;Anual;Estadual;MME;Relação entre a quantidade acumulada anualmente de unidades consumidoras ligadas e a meta física total, prevista para o meio rural do Estado;37.34;2006.0;0.0;0.0;85.61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Não Informado
2010;273;2884;Índice de Universalização de Energia Elétrica no Estado de Rondônia;%;Anual;Estadual;MME;Relação entre a quantidade acumulada anualmente de unidades consumidoras ligadas e a meta física total, prevista para o meio rural do Estado.;19.95;2006.0;0.0;0.0;83.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Não Informado
2010;273;2885;Índice de Universalização de Energia Elétrica no Estado de Roraima;%;Anual;Estadual;MME;Relação entre a quantidade acumulada anualmente de unidades consumidoras ligadas e a meta física total, prevista para o meio rural do Estado;20.77;2006.0;0.0;0.0;27.69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Não Informado
2010;273;2886;Índice de Universalização de Energia Elétrica no Estado de Tocantins;%;Anual;Estadual;MME;Relação entre a quantidade acumulada anualmente de unidades consumidoras ligadas e a meta física total, prevista para o meio rural do Estado;41.18;2006.0;0.0;0.0;61.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Não Informado
2010;273;2887;Índice de Universalização de Energia Elétrica no Estado do Espírito Santo;%;Anual;Estadual;MME;Relação entre a quantidade acumulada anualmente de unidades consumidoras ligadas e a meta física total, prevista para o meio rural do Estado;56.96;2006.0;0.0;0.0;98.14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Não Informado
2010;273;2888;Índice de Universalização de Energia Elétrica no Estado de Minas Gerais;%;Anual;Estadual;MME;Relação entre a quantidade acumulada anualmente de unidades consumidoras ligadas e a meta física total, prevista para o meio rural do Estado;97.98;2006.0;0.0;0.0;98.89;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Não Informado
2010;273;2889;Índice de Universalização de Energia Elétrica no Estado do Rio de Janeiro;%;Anual;Estadual;MME;Relação entre a quantidade acumulada anualmente de unidades consumidoras ligadas e a meta física total, prevista para o meio rural do Estado;64.13;2006.0;0.0;0.0;92.27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Não Informado
2010;273;2890;Índice de Universalização de Energia Elétrica no Estado de São Paulo;%;Anual;Estadual;MME;Relação entre a quantidade acumulada anualmente de unidades consumidoras ligadas e a meta física total, prevista para o meio rural do Estado.;70.21;2006.0;0.0;0.0;94.87;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Não Informado
2010;273;2891;Índice de Universalização de Energia Elétrica no Estado do Paraná;%;Anual;Estadual;MME;Relação entre a quantidade acumulada anualmente de unidades consumidoras ligadas e a meta física total, prevista para o meio rural do Estado;76.64;2006.0;0.0;0.0;93.84;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Não Informado
2010;273;2892;Índice de Universalização de Energia Elétrica no Estado do Rio Grande do Sul;%;Anual;Estadual;MME;Relação entre a quantidade acumulada anualmente de unidades consumidoras ligadas e a meta física total, prevista para o meio rural do Estado;49.07;2006.0;0.0;0.0;101.66;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Não Informado
2010;273;2893;Índice de Universalização de Energia Elétrica no Estado de Santa Catarina;%;Anual;Estadual;MME;Relação entre a quantidade acumulada anualmente de unidades consumidoras ligadas e a meta física total, prevista para o meio rural do Estado;75.05;2006.0;0.0;0.0;104.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Não Informado
2010;276;2936;Capacidade Instalada de Geração de Energia Elétrica - Todas as Fontes;MW;Anual;Nacional;EPE - Empresa de Pesquisa Energética;Total da capacidade acumulada anual de geração de energia elétrica no país, considerando todas as fontes.;98394.0;2006.0;0.0;112394.0;113315.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2010;276;2937;LInhas de Transmissão Instaladas, com Tensão Igual ou Superior a 230 Kv;km;Anual;Nacional;EPE - Empresa de Pesquisa Energética;Acumulado anual do total de linhas de transmissão instaladas, com tensão igual ou superior a 230 Kv, expresso em Km.;89130.0;2006.0;0.0;99503.0;99868.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2010;276;2938;Capacidade Instalada de Geração de Energia Elétrica - Fonte Hidráulica;MW;Anual;Nacional;EPE - Empresa de Pesquisa Energética;Total acumulado da capacidade instalada de geração de energia elétrica, expresso em mw, para a fonte hidráulica.;82216.0;2006.0;0.0;89325.0;80693.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2010;276;2939;Capacidade Instalada de Geração de Energia Elétrica  - Fonte Termelétrica;MW;Anual;Nacional;EPE - Empresa de Pesquisa Energética;Acumulado anual do total da capacidade instalada de geração elétrica, para a fonte termelétrica, excluindo a biomassa.;15400.0;2006.0;0.0;20285.0;29686.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2010;276;2940;Capacidade Instalada de Geração de Energia Elétrica - Fonte Biomassa;MW;Anual;Nacional;EPE - Empresa de Pesquisa Energética;Total acumulado da capacidade instalada de geração de energia elétrica, proveniente da biomassa, expresso em mw.;570.0;2006.0;0.0;2464.0;7839.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2010;276;2942;Capacidade Instalada de Geração de Energia Elétrica - Fonte Eólica;MW;Anual;Nacional;EPE - Empresa de Pesquisa Energética;Total acumulado da capacidade de geração de energia elétrica, para a fonte eólica, expresso em mw.;208.0;2006.0;0.0;320.0;927.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2010;276;2945;Consumo de Energia Eletrica no País;GWh;Anual;Nacional;EPE - Empresa de Pesquisa Energética;Total do consumo anual de energia elétrica no país, expresso em Gwh.;380794.0;2006.0;0.0;470009.0;462519.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"Último valor apurado em Novembro/2011( 462.519 GWh)
Acumulado dos últimos doze meses (Dez/2009 a Nov/2010)  =  504.259 GWh"
2010;282;2110;Produção média de gás natural no exterior;milhões de m3/dia;Anual;A Definir;Petrobras S/A;Somatório da produção de gás natural no ano, medida em milhão de metros cúbicos (milhão de m3) dividido pelo número de dias  do ano;14.44;2003.0;0.0;19.79;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;O desvio com relação a meta do indicador para 2010, deve-se a redução de produção na Bolívia, pela postergação de projetos de gás, para permitir melhor uso dos recursos. Os projetos estão planejados para entrada em produção durante 2011. Houve também redução na Venezuela, em razão da produção ser originada de campos já maduros (em produção há bastante tempo) e redução de produção nos campos de gás nos EUA, em razão de características próprias de curva de produção.
2010;282;2134;Capacidade de Refino Instalada no Exterior;Mil barris por dia;Anual;A Definir;Petrobras S/A;Reflete a capacidade potencial de processamento medida em mil barris dividida pelo número de dias do ano.;129.0;2003.0;0.0;533.79;281.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Os planos de negócios são elaborados tendo em vista as condições de mercado e variáveis aplicáveis, o que significa modificações ao longo do tempo visando a maximização do retorno financeiro e o uso eficiente dos recursos disponíveis em cada momento. Desta forma, o índice previsto inicialmente ao final do período, refletia um cenário planejado de acordo com as expectativas à época, que permitiam este nível de expansão na atividade de refino. Com a alteração das variáveis (preço, recursos disponíveis, etc), este cenário originalmente planejado foi alterado e as novas expectativas refletidas no novo plano, o qual não indica mais este nível de ampliação nesta atividade.
2010;282;294;Produção Média de Óleo e Líquido de Gás Natural no Exterior;Mil barris por dia;Anual;A Definir;Petrobras S/A.;Somatório da produção de Óleo e LGN, medida em barris, dividida pelo número de dias do ano.;160.9;2003.0;0.0;179.4;151.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Após o acidente com vazamento de petróleo no Golfo do México americano, o governo impôs uma moratória às atividades de exploração e produção, que se refletiu na postegação para 2011, da entrada em produção dos campos de petróleo da companhia nos EUA. O atingimento da meta será permitida com a adição desta produção aos volumes da companhia, bem como pela estabilização do nível de produção dos campos na Nigéria, os quais tem demonstrado crescimentos acima do planejado.
2010;283;2141;Taxa de frequência de Acidentados com Afastamento - TFCA;taxa;Anual;Nacional;Petrobras Distribuidora S.A.;Razão entre o número de empregados acidentados com afastamento (próprios e contratados) multiplicado por 1.000.000 e o numero de horas-homem de exposição ao risco.;1.12;2003.0;0.0;0.48;0.38;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Este indicador superou a meta prevista para o ano de 2010, que era de 0,50.  Cabe ressaltar que para este indicador, quanto menor o resultado, melhor. Adicionalmente, observamos uma melhora significativa em relação ao resultado obtido em 2009, quando alcançou 0,42.
2010;283;2195;Qualidade dos produtos da BR Distribuidora - Programa de Olho no Combustível;%;Anual;Nacional;Petrobras Distribuidora;"Número de postos certificados pelo Programa de Olho no  Combustível  dividido pelo número de postos ativos (postos de bandeira BR que  adquiriram  combustível  no mês).  Requisitos a serem atendidos para certificação  pelo  Programa  de  Olho  no  Combustível:   - Possuir kit completo  para  testes  dos  produtos;  -  Estar com todos os produtos especificados,  conforme  padrões  da  ANP;  -  Não possuir quantidade superior  a  3  litros  de  água em cada um dos tanques;  - Comprovar os  testes  realizados  no recebimento do CT;  - Apresentar todos os filtros limpos  e  funcionando  perfeitamente;  -  Possuir  Bomba  de Drenagem funcionando;  -  Apresentar  as três últimas notas fiscais de álcool e gasolina  comercializados;  - Não ter expostos lubrificantes de outras Cias;  - Apresentar as tampas dos tanques bem fechadas, identificadas e com  anel de vedação;  - Comprovar drenagens feitas através do Relatório Registro  de  Drenagens;  - Demonstrar o atendimento à Portaria ANP nº 248, de 31de outubro de 2000.";86.0;2003.0;0.0;96.1;94.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;A meta deste indicador foi revisada na ocasição da etapa qualitativa da PLOA 2011, sendo alterada para 96,0. Apesar de não ter alcançado a meta revisada, o mesmo apresentou crescimento em relação ao resultado alcançado em 2009. Isso demonstra o esforço da BR Distribuidora para manter a confiança do consumidor e seu compromisso com a ética e a qualidade na comercialização de seus produtos e serviços. O ingresso dos postos da Alvo Distribuidora de Combustíveis Ltda.  ALVO na rede BR, localizados nas regiões Norte, Nordeste de Centro Oeste, oriundos da aquisição Companhia Brasileira de Petróleo Ipiranga realizada em 2007, cuja incorporação foi aprovada pelo CADE em dezembro de 2008, contribuiu para que este indicador não atingisse a meta anual, pela necessidade de ajustes operacionais para viabilizar a certificação destes novos postos.
2010;283;2411;Taxa de participação da Liquigás Distribuidora no mercado de GLP;%;Anual;Nacional;Agência Nacional de Petróleo;Relação percentual entre o valor de vendas de GLP da Liquigás Distribuidora e o valor de vendas total do mercado.;21.6;2004.0;0.0;23.2;22.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"A meta deste indicador foi revisada na ocasição da etapa qualitativa da PLOA 2011, sendo alterada para 22,6. No segmento Envasado, a Liquigás fechou o ano de 2010 com 23,9%. Principalmente na região Sudeste a Liquigás recuperou volume de vendas, aumentando seu Market Share (comparando acumulado de Nov-09 à Nov-10) em 0,52%. Na região Nordeste houve um desvio negativo de - 0,23% devido principalmente à problemas de falta de GLP e falta de botijões em nosso centros operativos, principalmente no primeiro semestre. 
No segmento Granel, a Liquigás fechou o ano de 2010 com 18,3%. A Liquigás apresentou crescimento de Market-Share nas regiões Centro Oeste e Norte ( +0,93% e +0,89%, respectivamente) comparando o acumulado de Nov-09 com Nov-10, mas houve uma queda significativa na região Sul, de -1,25%, devido principalmente à concorrência acirrada na região, à perda de alguns clientes e especificamente com o cliente ENCEPA, que consumiu um volume significativamente menor do que em 2009."
2010;283;295;Taxa de Participação da BR Distribuidora no Mercado de Derivados de Petróleo, Gás Natural e Álcool Combustível;PERCENTAGEM;Anual;Nacional;Agência Nacional de Petróleo;Relação percentual entre o valor de vendas da BR Distribuidora e o valor de vendas total do mercado. mercado.;31.5;2003.0;0.0;38.8;38.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;A meta deste indicador foi revisada na ocasição da etapa qualitativa da PLOA 2011, sendo alterada para 38,6. Este indicador superou a meta prevista para o ano de 2010.  Contribuiu para este desempenho, o crescimento do volume de vendas, que atingiu 46.276,6 mil m3 no ano, 10,6% maior do que o volume comercializado no ano anterior. No segmento Automotivo, foram comercializados 22.970,1 mil m3, o que representa um crescimento de 11,0% do volume vendido. Já no segmento Consumidor, o aumento no volume de vendas foi de 10,1%, com 23.306,5 mil m3 comercializados.
2010;285;296;Taxa de Participação na Capacidade Instalada de Polietilenos;PERCENTAGEM;Anual;Nacional;Petrobras;Relação percentual entre a produção nacional de petroquímicos básicos e o consumo de produtos básicos da indústria petroquímica.;7.1;2002.0;0.0;90.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"2008/2007  Em 2008, a consolidação do ativos do Sul e Sudeste elevou a taxa de participação da Petrobras na capacidade instalada de polietilenos, uma vez que elevou-se a participação acionária na Braskem, para 25% , além da criação da Quattor, com participação de 40% da Petrobras.
2009  O valor representa a capacidade instalada das empresas Braskem e Quattor, onde o Sistema Petrobras detinha 25% e 40%, respectivamente.
2010  O valor representa a capacidade instalada das empresas Braskem e Quattor, onde o Sistema Petrobras detinha 25% e 40%, respectivamente, e com a incorporação da Quattor pela Braskem, esta capacidade instalada se concentrou somente na segunda, onde o Sistema Petrobras passou a deter 47% de participação no capital votante."
2010;286;1925;Volume de Óleo Derramado - VOD;m³;Anual;Nacional;Petrobrás;Somatório do volume de óleo derramado proveniente de acidentes.;49.0;2003.0;0.0;39.0;276.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"Embora o volume derramado em 2010 (276,40 m3) pareça sugerir aumento relativo dos volumes médios dos incidentes, verifica-se que esse volume foi em grande parte influenciado por ocorrências isoladas, em diferentes instalações e operadas por diferentes equipes, evidenciando que não se tratam de incidentes sistêmicos, ainda que mereçam toda atenção:

 - três ocorrências em datas próximas, em um mesmo trecho de oleoduto terrestre (250 m3) decorrentes de corrosão profunda e extensa ao longo da geratriz inferior na Zona Termicamente Afetada (ZTA) da costura do tubo, em Guamaré-RN;
 - um incidente decorrente de descontrole em processo de tratamento de água produzida na P-48 em março/2010 (20 m3); 
 - um incidente decorrente de desconexão de mangote de transferência na P-47 em junho/2010 (1,58 m3)
 - um incidente decorrente de descontrole em processo de tratamento de água produzida na P-43 em outubro/2010 (1,80 m3).

Todos os demais incidentes foram de pequena monta, totalizando 5,10 m3, que correspondem a menos de 50 litros por incidente.

A esta mesma conclusão chegou a International Associacion of Oil & Gas Producers  OGP que, na página três de seu relatório anual de indicadores ambientais de 2009 conclui: Spill volumes are usually dominated by a few incidents (OGP, Environmental performance in the E&P industry - 2009 data  Report 442).

Excluídas as ocorrências acima destacadas, que podem ser consideradas pontos fora da curva, verifica-se que o desempenho da atividade apresenta desempenho com tendência de queda no volume de óleo derramado quando analisado período maior (últimos dez anos) e de estabilidade, quando considerados os últimos três anos, com resultado significativamente melhor que as demais empresas-membro da OGP."
2010;286;297;Produção Média de Óleo e Líquido de Gás Natural;Mil barris por dia;Anual;Nacional;Petrobras;Relação entre o somatório da produção de óleo e líquido de gás natural dos campos e o número de dias do ano.;1540.0;2003.0;0.0;2430.0;2004.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"A Petrobras iniciou, em março de 2010, o TLD das áreas de Tiro e Sidon, com a instalação da plataforma semissubmersível SS-11 Atlantic Zephyr, cuja capacidade de produção de óleo é de 20 mil bpd e a de tratamento de gás é de 475.720 m3/dia. As jazidas estão localizadas no bloco exploratório BM-S-40 (100% Petrobras), na região sul da Bacia de Santos, a cerca de 210 km da costa. O TLD será feito em duas etapas: produção no poço 1-SPS-56, na acumulação de Tiro, por um período de 12 meses, e teste do poço 1-SPS-57, na área de Sidon, por igual período.

Em maio, foi iniciada a produção do FPSO Capixaba, no campo de Cachalote. Em julho, o FPSO foi conectado também ao campo de Baleia Franca, ambos no Parque das Baleias, no litoral sul do Espírito Santo, na Bacia de Campos. O FPSO tem capacidade para processar 100 mil bpd de óleo e 3,2 milhões de m³/dia de gás.

Além do início da produção do campo de Baleia Franca, no segundo semestre de 2010, foram iniciadas as operações de quatro novas plataformas. Em julho, entrou em produção o FPSO Cidade de Santos, para o desenvolvimento dos campos de Uruguá e Tambaú. Trata-se do primeiro FPSO instalado para o desenvolvimento definitivo de dois campos de petróleo e gás da Bacia de Santos. O navio está ancorado a 160 km da costa de São Paulo, com lâmina dágua de 1.300 m, e tem capacidade para produzir 10 milhões de m³/dia de gás natural e 35 mil bpd de óleo.

Em outubro, foi iniciada a operação do navio-plataforma Cidade de Angra dos Reis, a primeira unidade programada para produzir em escala comercial no Pré-Sal da Bacia de Santos, na área de Lula. Este sistema piloto complementará os dados técnicos colhidos pelo TLD iniciado em 2009, com informações relevantes sobre o reservatório e a produção, indispensáveis à concepção das futuras unidades que irão operar no Pré-Sal. A área de Lula é operada pela Petrobras (65%), em parceria com as empresas BG Group (25%) e Galp Energia (10%).

Em dezembro, a Petrobras iniciou a produção no campo de Jubarte, na Bacia de Campos, com a plataforma P-57, a 80 km da costa do Espírito Santo. A plataforma está ancorada em lâmina dágua de 1.260 m e tem capacidade para processar 180 mil bpd de óleo e 2 milhões de m³/dia de gás. Essa unidade inaugura uma nova geração de plataformas, concebidas a partir do conceito de engenharia que privilegia a simplificação de projetos e a padronização de equipamentos.

No mesmo mês, foi iniciado o TLD de Guará, no bloco exploratório BM-S-9 da Bacia de Santos, a cerca de 310 km da costa de São Paulo e a 55 km a sudoeste do campo de Lula. A plataforma Dynamic Producer foi instalada em lâmina dágua de 2.140 m. A Petrobras é a operadora (45%), em parceria com as empresas BG Group (30%) e Repsol (25%).

Esses projetos, aliados ao aumento de produção após a interligação de novos poços em diversas plataformas (P-53, P-51, P-34, FPSO Cidade de Vitória, FPSO Espírito Santo e FPSO Frade), compensaram o declínio natural da produção e ainda garantiram à companhia um aumento de 1,7% na produção nacional de óleo e LGN, que atingiu 2.004 mil bpd."
2010;286;298;Produção Média de Gás Natural;milhão de m³ por dia;Anual;Nacional;Petrobras;Relação entre o somatório da produção de gás natural dos campos, excluída a parcela liqüefeita (LGN),  e o número de dias no ano.;39.83;2003.0;0.0;94.1;53.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"A produção de gás natural em 2010 totalizou 53,1 milhões de m³/dia, um incremento em relação ao ano anterior decorrente do aumento da demanda, principalmente no segundo semestre.
A oferta no Brasil cresceu em relação a 2009, devido principalmente à entrada em operação de novos projetos previstos no Plano de Antecipação da Produção de Gás (Plangás), como a antecipação da produção de gás do campo de Canapu e o aumento da produção do campo de Camarupim, no Espírito Santo. Além disso, o início das operações de processamento na Unidade de Tratamento de Gás (UTG) Sul Capixaba permitiu o escoamento da produção proveniente do Parque das Baleias, assim como o término da adequação da Unidade de Processamento de Gás da Refinaria Presidente Bernardes (RPBC) possibilitou o incremento da produção do campo de Lagosta, na Bacia de Santos. 
Em continuidade à implementação dos projetos previstos no Plangás, os campos de Mexilhão, Uruguá e Tambaú entrarão em produção em 2011. Nesse mesmo ano, a produção do campo de Lula começará a ser escoada, o que confirmará a trajetória ascendente da oferta de gás para o atendimento à demanda do mercado."
2010;286;711;Taxa de Frequência de Acidentados com Afastamento - TFCA;PERCENTAGEM;Anual;Nacional;Petrobras;Relação percentual entre o nº de empregados, próprios e de empresas contratadas das Unidades de Negócios do E&P, acidentados com afastamento, no período, multiplicado por 1.000.000, e o nº de horas-homem de exposição a risco de empregados próprios e de empresas contratadas.;1.2;2003.0;0.0;0.49;0.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2010;288;1705;Capacidade de Refino Instalada;Milhão de barris de petróleo por dia;Anual;Nacional;Petrobras;Capacidade potencial total anual de processamento, em milhões de barris, dividida pelo número de dias do ano.;1.83;2002.0;0.0;0.0;1.99;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"O Índice Previsto para = 1,990.

Em 2010 a Capacidade de Refino Instalada ficou dentro do previsto para o ano."
2010;288;301;Capacidade de Processamento de Petróleo Anual Total;Milhão de barris de petróleo por dia;Anual;Nacional;Petrobras;Quantidade de petróleo total processada no ano, incluindo petróleo Nacional e importado.;1.62;2002.0;0.0;0.0;1.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"O Índice Previsto para 2010 de Janeiro a Dezembro = 1.825.

Em 2010 o volume total de petróleo processado ficou abaixo do previsto para o ano. O fator que mais impactou, o desempenho do indicador foi:

a) Limitação de carga nas unidades em algumas Refinarias em função de indicação logística para adequação ao mercado."
2010;288;302;Capacidade de Processamento de Petróleo Nacional;Milhão de barris de petróleo por dia;Anual;Nacional;Petrobras;Somatório da quantidade média diária de petróleo nacional processada no ano.;1.26;2002.0;0.0;0.0;1.47;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"O Índice Previsto para 2010 de Janeiro a Dezembro = 1.492.

Em 2010 o processamento de petróleo nacional ficou abaixo do previsto para o ano principalmente em função do seguinte fator:

a) Necessidade de aumento da participação de petróleo leve importado a fim de elevar a produção de diesel com menor teor de enxofre."
2010;290;2873;Extensão da malha de oleodutos de transporte da Petrobras;km;Anual;Nacional;Petrobras Transporte;Somatório da extensão dos oleodutos de transporte da Petrobras, em km.;7011.0;1996.0;0.0;0.0;7179.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Não Informado
2010;290;2932;Capacidade Máxima de Movimentação dos Dutos Longos da Petrobras;milhão de m³ por dia;Anual;Nacional;Petrobras Transportes S.A. - Transpetro;Média do volume total diário de gás natural transportada.;10.05;2006.0;0.0;0.0;11.47;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Não Informado
2010;290;307;Taxa de Participação da Frota de Navios Próprios da Petrobras no Transporte de Petróleo e Derivados;PERCENTAGEM;Anual;Nacional;Petrobras;Relação percentual entre o porte total médio no período dos navios próprios (em TPB) e o porte total médio no período dos navios utilizados pelo Sistema Petrobras no transporte de petróleo e derivados.;48.0;2002.0;0.0;0.0;29.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Não Informado
2010;294;2667;Acréscimo de Capacidade Instalada de Geração de Energia Elétrica;MW;Anual;Regional;CMSE - Comitê de Monitoramento do Setor Elétrico;ampliação anual da capacidade instalada em novas usinas e/ou unidades de geração de energia elétrica.;89.0;2007.0;0.0;350.0;433.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Não Informado
2010;294;2668;Acréscimo de Linhas de Transmissão de Energia Elétrica com Tensão Igual ou Superior a 230 KV;km;Anual;Regional;CMSE - Comitê de Monitoramento do Setor Elétrico;ampliação anual das linhas de transmissão de energia elétrica com tensão igual ou superior a 230 kV.;220.0;2007.0;0.0;775.0;1262.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Não Informado
2010;295;2669;Acréscimo de Capacidade Instalada de Geração de Energia Elétrica;MW;Anual;Regional;CMSE - Comitê de Monitoramento do Setor Elétrico;ampliação anual da capacidade instalada em novas usinas e/ou unidades de geração de energia elétrica;1855.0;2007.0;0.0;409.0;917.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Não Informado
2010;295;2670;Acréscimo de Linhas de Transmissão de Energia Elétrica com Tensão Igual ou Superior a 230 KV;km;Anual;Regional;CMSE - Comitê de Monitoramento do Setor Elétrico;ampliação anual das linhas de transmissão de energia elétrica com tensão igual ou superior a 230 kV.;1090.0;2007.0;0.0;151.0;397.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Não Informado
2010;296;2671;Acréscimo de Capacidade Instalada de Geração Elétrica;MW;Anual;Regional;CMSE - Comitê de Monitoramento do Setor Elétrico;ampliação anual da capacidade instalada em novas usinas e/ou unidades de geração de energia elétrica.;470.0;2007.0;0.0;280.0;2158.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Não Informado
2010;296;2672;Acréscimo de Linhas de Transmissão de Energia Elétrica com Tensão Igual ou Superior a 230 KV;km;Anual;Regional;CMSE - Comitê de Monitoramento do Setor Elétrico;ampliação anual das linhas de transmissão de energia elétrica com tensão igual ou superior a 230 kV;200.0;2007.0;0.0;606.0;831.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Não Informado
2010;297;2673;Acréscimo de Capacidade Instalada de Geração de Energia Elétrica;MW;Anual;Regional;CMSE - Comitê de Monitoramento do Setor Elétrico;ampliação anual da capacidade instalada em novas usinas e/ou unidades de geração de energia elétrica;1090.0;2007.0;0.0;1204.0;343.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Não Informado
